159147|_|THREK0046           |_|30|_|0|_|3.83
159147|_|THREO0006           |_|24|_|0|_|15.76
159147|_|THREP0037           |_|72|_|0|_|6.52
159147|_|THREP0053           |_|12|_|0|_|5.4
159147|_|THRER0032           |_|108|_|0|_|3.34
159147|_|THRER0099           |_|36|_|0|_|3.34
159147|_|THREU0071           |_|72|_|0|_|1.92
159147|_|THREU0106           |_|48|_|0|_|3.84
159147|_|THREU0164           |_|12|_|0|_|1.92
159147|_|THREU0248           |_|12|_|0|_|9.6
159147|_|THREW0003           |_|8|_|0|_|2.26
159147|_|THREW0009           |_|12|_|0|_|2.65
159147|_|THRFJ0006           |_|6|_|0|_|3.36
159147|_|THRFS0010           |_|12|_|0|_|7.1
159147|_|THRFS0287           |_|12|_|0|_|6.14
159147|_|THRFS0288           |_|12|_|0|_|6.14
159147|_|THRFX0001           |_|24|_|0|_|28.76
159147|_|THRFY0009           |_|12|_|0|_|9.54
159147|_|THRGB0022           |_|24|_|0|_|2.87
159147|_|THRGB0025           |_|48|_|0|_|2.87
159147|_|THRGD0004           |_|24|_|0|_|17.59
159147|_|THRGE0048           |_|144|_|0|_|2.57
159147|_|THRGP0036           |_|24|_|0|_|2.41
159147|_|THRGV0126           |_|24|_|0|_|4.78
159147|_|THRHD0006           |_|12|_|0|_|17.8
159147|_|THRHD0032           |_|18|_|0|_|13.58
159147|_|THRHF0054           |_|12|_|0|_|21.58
159147|_|THRHI0012           |_|48|_|0|_|12.96
159147|_|THRHJ0007           |_|252|_|0|_|6.02
159147|_|THRHJ0008           |_|15|_|0|_|6.02
159147|_|THRHJ0011           |_|84|_|0|_|6.02
159147|_|THRHJ0022           |_|36|_|0|_|25.15
159147|_|THRHY0059           |_|24|_|0|_|6.23
159147|_|THRHY0114           |_|12|_|0|_|4.55
159147|_|THRHY0260           |_|24|_|0|_|5.91
159147|_|THRIC0022           |_|30|_|0|_|2.14
159147|_|THRIC0024           |_|12|_|0|_|2.67
159147|_|THRID0024           |_|12|_|0|_|11.99
159147|_|THRII0037           |_|12|_|0|_|3.3
159147|_|THRJC0316           |_|96|_|0|_|2.87
159147|_|THRJC0779           |_|60|_|0|_|3.82
159147|_|THRJD0041           |_|12|_|0|_|5.3
159147|_|THRJD0117           |_|18|_|0|_|7.06
159147|_|THRJD0173           |_|24|_|0|_|5.3
159147|_|THRJP0015           |_|12|_|0|_|2.6
159147|_|THRJT0034           |_|36|_|0|_|2.18
159147|_|THRJT0042           |_|36|_|0|_|2.45
159147|_|THRJT0043           |_|12|_|0|_|2.45
159147|_|THRJX0001           |_|72|_|0|_|12.8
159147|_|THRJX0023           |_|12|_|0|_|6
159147|_|THRJX0027           |_|15|_|0|_|6.4
159147|_|THRJX0032           |_|36|_|0|_|10.4
159147|_|THRKF0016           |_|18|_|0|_|2.88
159147|_|THRKF0239           |_|72|_|0|_|2.88
159147|_|THRKH0004           |_|144|_|0|_|3.76
159147|_|THRKL0003           |_|24|_|0|_|5.28
159147|_|THRLB0202           |_|90|_|0|_|5.76
159147|_|THRLH0087           |_|24|_|0|_|16.12
159147|_|THRLY0101           |_|20|_|0|_|7.15
159147|_|THRMJ0002           |_|12|_|0|_|3.72
159147|_|THRMJ0023           |_|12|_|0|_|3.21
159147|_|THRMK0035           |_|48|_|0|_|47.98
159147|_|THRMX0001           |_|108|_|0|_|23
159147|_|THRMX0002           |_|12|_|0|_|23
159147|_|THRNC0012           |_|72|_|0|_|8.24
159147|_|THRNH0009           |_|48|_|0|_|4.6
159147|_|THRNH0012           |_|12|_|0|_|9
159147|_|THRNH0025           |_|24|_|0|_|10.52
159147|_|THRNH0036           |_|252|_|0|_|3
159147|_|THRNH0042           |_|6|_|0|_|8.44
159147|_|THRNH0046           |_|42|_|0|_|5.36
159147|_|THRNH0048           |_|96|_|0|_|10.4
159147|_|THRNS1026           |_|12|_|0|_|9.58
159147|_|THRNT0085           |_|12|_|0|_|5
159147|_|THRNW0012           |_|36|_|0|_|5.97
159147|_|THRNW0016           |_|60|_|0|_|4.05
159147|_|THRNW0019           |_|36|_|0|_|4.69
159147|_|THRNW0025           |_|312|_|0|_|4.05
159147|_|THRNW0071           |_|24|_|0|_|4.27
159147|_|THRNW0103           |_|144|_|0|_|4.27
159147|_|THRNW0357           |_|132|_|0|_|6.39
159147|_|THRNW0454           |_|144|_|0|_|5.97
159147|_|THRNW0457           |_|84|_|0|_|6.4
159147|_|THRNW0636           |_|204|_|0|_|5.55
159147|_|THRNW0639           |_|24|_|0|_|2.77
159147|_|THRNW0678           |_|144|_|0|_|4.05
159147|_|THRNW0682           |_|48|_|0|_|3.2
159147|_|THRNW0683           |_|24|_|0|_|3.41
159147|_|THRNW0880           |_|12|_|0|_|7.47
159147|_|THRNW1084           |_|12|_|0|_|8.18
159147|_|THRNW1089           |_|36|_|0|_|8.53
159147|_|THRNW1159           |_|48|_|0|_|10.67
159147|_|THRNW1175           |_|108|_|0|_|20.98
159147|_|THRNW1233           |_|12|_|0|_|8.7
159147|_|THRNW1273           |_|36|_|0|_|8.11
159147|_|THRNW1274           |_|144|_|0|_|7.68
159147|_|THRNZ0023           |_|12|_|0|_|2.38
159147|_|THROC0007           |_|132|_|0|_|12.78
159147|_|THROC0022           |_|72|_|0|_|8.17
159147|_|THROC0023           |_|36|_|0|_|12.78
159147|_|THROG0003           |_|24|_|0|_|7.2
159147|_|THROH0002           |_|204|_|0|_|11.62
159147|_|THROH0007           |_|36|_|0|_|12.32
159147|_|THROK0008           |_|12|_|0|_|2
159147|_|THROK0009           |_|24|_|0|_|2
159147|_|THROQ0006           |_|18|_|0|_|8.02
159147|_|THROR0048           |_|6|_|0|_|3.1
159147|_|THROR0068           |_|36|_|0|_|7.68
159147|_|THRRA0319           |_|36|_|0|_|18.44
159147|_|THRRA0468           |_|24|_|0|_|18.13
159147|_|THRRA0470           |_|12|_|0|_|18.13
159147|_|THRRA0516           |_|30|_|0|_|8.11
159147|_|THRRA0656           |_|36|_|0|_|11.44
159147|_|THRRA0709           |_|12|_|0|_|16.38
159147|_|THRRA0736           |_|12|_|0|_|8.18
159147|_|THRRA0759           |_|12|_|0|_|12.79
159147|_|THRRD0002           |_|48|_|0|_|1.92
159147|_|THRRD0006           |_|48|_|0|_|4.79
159147|_|THRRK0072           |_|36|_|0|_|4.32
159147|_|THRSS0089           |_|12|_|0|_|9.26
159147|_|THRST0001           |_|24|_|0|_|3.07
159147|_|THRSV0005           |_|12|_|0|_|15.2
159147|_|THRSW0012           |_|48|_|0|_|8.32
159147|_|THRSW0054           |_|24|_|0|_|9.2
159147|_|THRSW0110           |_|12|_|0|_|10
159147|_|THRTF0261           |_|24|_|0|_|5.11
159147|_|THRTS0202           |_|24|_|0|_|0.63
159147|_|THRTV1196           |_|4|_|0|_|6.15
159147|_|THRTY0016           |_|84|_|0|_|3.34
159147|_|THRUE0100           |_|48|_|0|_|4.8
159147|_|THRUE0113           |_|60|_|0|_|4.31
159147|_|THRUI0028           |_|12|_|0|_|15.35
159147|_|THRUP0001           |_|144|_|0|_|1.33
159147|_|THRUT0021           |_|72|_|0|_|3.96
159147|_|THRUT0070           |_|30|_|0|_|4.02
159147|_|THRVA0002           |_|36|_|0|_|7.2
159147|_|THRVA0004           |_|132|_|0|_|6.23
159147|_|THRVA0006           |_|216|_|0|_|3.83
159147|_|THRVA0010           |_|168|_|0|_|6.23
159147|_|THRVA0020           |_|360|_|0|_|7.19
159147|_|THRVA0023           |_|12|_|0|_|8.16
159147|_|THRVA0026           |_|324|_|0|_|4.79
159147|_|THRWL0144           |_|72|_|0|_|6.72
159147|_|THRWM0002           |_|24|_|0|_|16.8
159147|_|THRWS0036           |_|84|_|0|_|5.86
159147|_|THRWS0084           |_|84|_|0|_|1.8
159147|_|THRWS0085           |_|576|_|0|_|1.8
159147|_|THRWS0087           |_|276|_|0|_|1.8
159147|_|THRYA0071           |_|12|_|0|_|5.4
159147|_|THRYA0072           |_|24|_|0|_|5.4
159147|_|THRYO0041           |_|12|_|0|_|2.67
159147|_|THRYO0074           |_|576|_|0|_|2.67
159147|_|THRYO0115           |_|48|_|0|_|2.67
159147|_|THRYO0120           |_|276|_|0|_|2.67
159147|_|TOP047049           |_|108|_|0|_|11.98
159148|_|FAO6021             |_|72|_|0|_|5.5844
159151|_|ALP7520-01-564-9906 |_|588|_|0|_|12.62
159153|_|CHA2782K            |_|3|_|0|_|991.94
159156|_|BEI571339           |_|936|_|0|_|4.08
159156|_|BEI57378            |_|18|_|0|_|3.83
159156|_|BEI60939-BK         |_|336|_|0|_|1.8
159157|_|CEN04100309         |_|12|_|0|_|12.83
159157|_|CEN12015654         |_|12|_|0|_|14.25
159157|_|CEN12032654         |_|42|_|0|_|8.06
159157|_|CEN13599509         |_|12|_|0|_|3.57
159157|_|CEN17507608         |_|3|_|0|_|4.91
159157|_|CEN17550036         |_|2|_|0|_|1.87
159157|_|CEN17583211         |_|12|_|0|_|1.43
159157|_|CEN18504501         |_|168|_|0|_|8.17
159157|_|CEN28400813         |_|12|_|0|_|4.25
159157|_|CEN4200037          |_|95|_|0|_|4.9
159157|_|CEN44200651         |_|12|_|0|_|10.78
159157|_|CEN44200654         |_|60|_|0|_|17.11
159157|_|CEN44800090         |_|5|_|0|_|2.5
159157|_|CEN51821200         |_|70|_|0|_|4.32
159157|_|CEN60062634         |_|12|_|0|_|3.86
159157|_|CEN70020016         |_|9|_|0|_|8.38
159157|_|CEN73807352         |_|46|_|0|_|5.32
159157|_|CEN74200036         |_|32|_|0|_|6.33
159157|_|CEN78802014         |_|2|_|0|_|9.98
159157|_|CEN85040032         |_|93|_|0|_|3.35
159157|_|CEN87548020         |_|48|_|0|_|7.06
159158|_|EMW0007375          |_|12|_|0|_|1.602
159158|_|EMW0007841          |_|18|_|0|_|1.811
159158|_|EMW0007914          |_|96|_|0|_|3.224
159158|_|EMW0008178          |_|12|_|0|_|5.652
159158|_|EMW0008419          |_|36|_|0|_|5.283
159158|_|EMW0008754          |_|12|_|0|_|6.209
159158|_|EMW0009454          |_|60|_|0|_|3.114
159158|_|EMW0009517          |_|12|_|0|_|1.612
159158|_|EMW0009820          |_|24|_|0|_|0.627
159158|_|EMW0010105          |_|192|_|0|_|8.089
159158|_|EMW0010406          |_|10|_|0|_|10.01
159158|_|EMW0011307          |_|12|_|0|_|2.298
159158|_|EMW0011564          |_|84|_|0|_|6.388
159158|_|EMW0011703          |_|36|_|0|_|12.268
159158|_|EMW0012788          |_|72|_|0|_|1.184
159158|_|EMW0012835          |_|36|_|0|_|2.03
159158|_|EMW0012971          |_|48|_|0|_|5.134
159158|_|EMW0013016          |_|132|_|0|_|3.363
159158|_|EMW0013127          |_|72|_|0|_|2.109
159158|_|EMW0023286          |_|60|_|0|_|9.383
159158|_|EMW0029473          |_|60|_|0|_|1.473
159158|_|EMW0036540          |_|60|_|0|_|5.164
159158|_|EMW0040608          |_|12|_|0|_|0.756
159158|_|EMW0040886          |_|12|_|0|_|3.234
159158|_|EMW0041011          |_|72|_|0|_|1.731
159158|_|EMW0046047          |_|60|_|0|_|6.676
159158|_|EMW0047663          |_|216|_|0|_|0.756
159158|_|EMW0053595          |_|190|_|0|_|6.507
159158|_|EMW0054137          |_|12|_|0|_|2.776
159158|_|EMW0058175          |_|72|_|0|_|1.303
159158|_|EMW0059033          |_|60|_|0|_|2.308
159158|_|EMW0063611          |_|120|_|0|_|0.358
159158|_|EMW0064114          |_|24|_|0|_|18.537
159158|_|EMW0065725          |_|636|_|0|_|0.507
159158|_|EMW0066987          |_|18|_|0|_|14.079
159158|_|EMW0069155          |_|84|_|0|_|0.756
159158|_|EMW0078718          |_|6|_|0|_|0.995
159158|_|EMW0080543          |_|96|_|0|_|8.458
159158|_|EMW0080572          |_|144|_|0|_|9.176
159158|_|EMW0081618          |_|10|_|0|_|5.274
159158|_|EMW0092073          |_|108|_|0|_|7.154
159158|_|EMW0092103          |_|60|_|0|_|1.95
159158|_|EMW0093742          |_|36|_|0|_|3.721
159158|_|EMW0111927          |_|36|_|0|_|2.09
159158|_|EMW0112581          |_|36|_|0|_|0.776
159158|_|EMW0116896          |_|36|_|0|_|13.005
159158|_|EMW0451908          |_|18|_|0|_|4.013
159158|_|EMW1102770          |_|12|_|0|_|1.473
159158|_|EMW1132679          |_|288|_|0|_|0.836
159158|_|EMW1139924          |_|132|_|0|_|2.725
159158|_|EMW1160362          |_|60|_|0|_|2.652
159158|_|EMW1204076          |_|144|_|0|_|3.904
159158|_|EMW1394827          |_|12|_|0|_|1.383
159158|_|EMW1510690          |_|84|_|0|_|2.644
159158|_|EMW1602837          |_|18|_|0|_|4.806
159158|_|EMW1603914          |_|84|_|0|_|1.94
159158|_|EMW1608134          |_|30|_|0|_|2.527
159158|_|EMW1620363          |_|12|_|0|_|2.449
159158|_|EMW1633988          |_|72|_|0|_|0.517
159158|_|EMW3013618          |_|120|_|0|_|2.725
159158|_|EMW3424651          |_|132|_|0|_|10.81
159158|_|EMW3428290          |_|108|_|0|_|8.726
159158|_|EMW3500152          |_|24|_|0|_|19.533
159158|_|EMW3500411          |_|636|_|0|_|1.456
159158|_|EMW3530175          |_|84|_|0|_|3.562
159158|_|EMW3610438          |_|12|_|0|_|3.025
159158|_|EMW5056217          |_|30|_|0|_|1.881
159158|_|EMW5256097          |_|12|_|0|_|1.453
159158|_|EMW6377025          |_|12|_|0|_|10.551
159158|_|EMW6503853          |_|84|_|0|_|4.517
159158|_|EMW6580432          |_|36|_|0|_|1.731
159158|_|EMW7033265          |_|228|_|0|_|5.025
159158|_|EMW7050143          |_|168|_|0|_|1.742
159158|_|EMW7090633          |_|324|_|0|_|4.033
159158|_|EMW7101074          |_|48|_|0|_|2.413
159158|_|EMW7274866          |_|10|_|0|_|1.453
159158|_|EMW7277041          |_|12|_|0|_|5.974
159158|_|EMW7550286          |_|36|_|0|_|6.736
159158|_|EMW7550529          |_|48|_|0|_|5.323
159158|_|EMW7570007          |_|216|_|0|_|3.403
159158|_|EMW9000518          |_|24|_|0|_|4.786
159159|_|ESS02201EA          |_|24|_|0|_|4.94
159159|_|ESS02936CT          |_|16|_|0|_|20.01
159159|_|ESS1042202          |_|336|_|0|_|3.15
159159|_|ESS110LONG          |_|16|_|0|_|9.24
159159|_|ESS167097J          |_|48|_|0|_|2.37
159159|_|ESS1790922          |_|60|_|0|_|11.17
159159|_|ESS17CSWUS          |_|24|_|0|_|10.17
159159|_|ESS2201CHE          |_|12|_|0|_|5.51
159159|_|ESS2600859          |_|6|_|0|_|9.64
159159|_|ESS33012AU          |_|48|_|0|_|12.48
159159|_|ESS4013131          |_|3|_|0|_|34.2
159159|_|ESS4540000          |_|16|_|0|_|6.16
159159|_|ESS6360187          |_|60|_|0|_|7.19
159159|_|ESS66401PP          |_|120|_|0|_|3.67
159159|_|ESS7092371          |_|4|_|0|_|10.24
159159|_|ESS74CK336          |_|12|_|0|_|9.03
159159|_|ESSAP51AST          |_|12|_|0|_|4.84
159159|_|ESSATT210B          |_|10|_|0|_|8.43
159159|_|ESSC12SJ20          |_|12|_|0|_|25.39
159159|_|ESSCC25685          |_|168|_|0|_|3.08
159159|_|ESSCC92145          |_|10|_|0|_|3
159159|_|ESSCFM1108          |_|40|_|0|_|4.76
159159|_|ESSCSM11BK          |_|216|_|0|_|5.44
159159|_|ESSDCC16EL          |_|6|_|0|_|34.32
159159|_|ESSEA59880          |_|288|_|0|_|3.15
159159|_|ESSEE61070          |_|12|_|0|_|8.01
159159|_|ESSES59573          |_|70|_|0|_|4.39
159159|_|ESSFAE3001          |_|12|_|0|_|3.67
159159|_|ESSGC84552          |_|35|_|0|_|2.97
159159|_|ESSGGK4500          |_|24|_|0|_|8.72
159159|_|ESSGK12500          |_|12|_|0|_|15.06
159159|_|ESSH827132          |_|12|_|0|_|7.14
159159|_|ESSI460989          |_|5|_|0|_|11.77
159159|_|ESSIC30218          |_|10|_|0|_|1.75
159159|_|ESSIX13856          |_|108|_|0|_|2.13
159159|_|ESSJ965124          |_|5|_|0|_|39.08
159159|_|ESSLGB11BE          |_|216|_|0|_|8.78
159159|_|ESSLL42339          |_|12|_|0|_|1.89
159159|_|ESSLO00457          |_|16|_|0|_|5.67
159159|_|ESSM680SD2          |_|48|_|0|_|3.9
159159|_|ESSMD64873          |_|12|_|0|_|12.79
159159|_|ESSMMM50            |_|36|_|0|_|3.11
159159|_|ESSMMM859           |_|480|_|0|_|1.87
159159|_|ESSMMM860           |_|60|_|0|_|1.13
159159|_|ESSMMMR105          |_|1044|_|0|_|1.98
159159|_|ESSMRF6740          |_|12|_|0|_|8.97
159159|_|ESSND24064          |_|12|_|0|_|19.02
159159|_|ESSNGRB10C          |_|108|_|0|_|6.1
159159|_|ESSNV08607          |_|12|_|0|_|5.21
159159|_|ESSNV35206          |_|132|_|0|_|13.01
159159|_|ESSNV35615          |_|24|_|0|_|12.57
159159|_|ESSNV39912          |_|36|_|0|_|3.6
159159|_|ESSNV43671          |_|12|_|0|_|3.95
159159|_|ESSNV54051          |_|36|_|0|_|1.42
159159|_|ESSNV54055          |_|12|_|0|_|2.15
159159|_|ESSNV54095          |_|84|_|0|_|3.33
159159|_|ESSO149904          |_|24|_|0|_|5.09
159159|_|ESSO151598          |_|12|_|0|_|5.18
159159|_|ESSO684208          |_|36|_|0|_|1.65
159159|_|ESSO884580          |_|12|_|0|_|10.13
159159|_|ESSOL63104          |_|168|_|0|_|6.2
159159|_|ESSOL67553          |_|84|_|0|_|3.03
159159|_|ESSOS33115          |_|90|_|0|_|3.72
159159|_|ESSP2201GN          |_|12|_|0|_|5
159159|_|ESSPC05252          |_|24|_|0|_|39.45
159159|_|ESSR211538          |_|72|_|0|_|5.83
